0,0.0035847,0.0071178,0.0105994,0.0140431,0.0175161,0.0210274,0.0245766,0.0281254,0.0316478,0.035144,0.0386055,0.0420047,0.0453393,0.0486084,0.0517845,0.0548544,0.0578183,0.0606613,0.0633478,0.0658763,0.0682459,0.0704409,0.0724559,0.0742909,0.0759293,0.0773429,0.0785314,0.0794929,0.0802111,0.0806822,0.0809064,0.080815,0.0803297,0.0794505,0.0782199,0.0768772,0.0754595,0.0739648,0.0719395,0.0690353,0.0652519,0.0608728,0.0569792,0.0536768,0.0509158,0.0465401,0.0394007,0.0294976,0.0176493,0.0060403,-0.0052105,-0.0159852,-0.0241154,-0.0287884,-0.0300045,-0.0293912,-0.0300035,-0.0319121,-0.0349492,-0.0373997,-0.0388143,-0.0391931,-0.0390673,-0.0391285,-0.0393796,-0.0397571,-0.0398513,-0.0395893,-0.0389713,-0.0381335,-0.0371953,-0.0361567,-0.035006,-0.0336934,-0.032213,-0.030566,-0.0288277,-0.0270435,-0.0252132,-0.0233319,-0.0213843,-0.0193695,-0.0172894,-0.0151878,-0.0130835,-0.0109764,-0.0088996,-0.0069236,-0.0050504,-0.0032812,-0.0016288,-0.0000969,0.0013143,0.0024893,0.0032573,0.0036167,0.0035513,0.0029391,0.0017553,0,-9,0,-0.3718
0,0.0035847,0.0071178,0.0105994,0.0140431,0.0175161,0.0210274,0.0245766,0.0281254,0.0316478,0.035144,0.0386055,0.0420047,0.0453393,0.0486084,0.0517845,0.0548544,0.0578183,0.0606613,0.0633478,0.0658763,0.0682459,0.0704409,0.0724559,0.0742909,0.0759293,0.0773429,0.0785314,0.0794929,0.0802111,0.0806822,0.0809064,0.080815,0.0803297,0.0794505,0.0782199,0.0768772,0.0754595,0.0739648,0.0719395,0.0690353,0.0652519,0.0608728,0.0569792,0.0536768,0.0509158,0.0465401,0.0394007,0.0294976,0.0176493,0.0060403,-0.0052105,-0.0159852,-0.0241154,-0.0287884,-0.0300045,-0.0293912,-0.0300035,-0.0319121,-0.0349492,-0.0373997,-0.0388143,-0.0391931,-0.0390673,-0.0391285,-0.0393796,-0.0397571,-0.0398513,-0.0395893,-0.0389713,-0.0381335,-0.0371953,-0.0361567,-0.035006,-0.0336934,-0.032213,-0.030566,-0.0288277,-0.0270435,-0.0252132,-0.0233319,-0.0213843,-0.0193695,-0.0172894,-0.0151878,-0.0130835,-0.0109764,-0.0088996,-0.0069236,-0.0050504,-0.0032812,-0.0016288,-0.0000969,0.0013143,0.0024893,0.0032573,0.0036167,0.0035513,0.0029391,0.0017553,0,-9,1,0.10241
0.0000001,0.0037515,0.0075306,0.0113374,0.0151793,0.0190935,0.0230848,0.0271528,0.0312509,0.0353476,0.0394428,0.0435251,0.0475555,0.051531,0.0554503,0.0592735,0.0629819,0.0665755,0.0700381,0.0733313,0.0764534,0.0794028,0.0821556,0.0847038,0.0870474,0.0891566,0.0909819,0.0925224,0.0937771,0.0947371,0.0954002,0.0957664,0.0957553,0.0952748,0.0943249,0.0929477,0.0913801,0.089659,0.0877824,0.0853157,0.081925,0.0776104,0.0726311,0.0679772,0.0637456,0.0598883,0.0543348,0.045982,0.0348297,0.0215865,0.0081435,-0.0053964,-0.018877,-0.0294224,-0.0359553,-0.0384755,-0.0387931,-0.0403046,-0.0430886,-0.0469693,-0.0501494,-0.0521579,-0.0529951,-0.0532283,-0.0535964,-0.0541027,-0.0546796,-0.0548938,-0.0546678,-0.0540018,-0.05304,-0.0519086,-0.0506075,-0.0491305,-0.0474506,-0.0455646,-0.0434736,-0.0412453,-0.0389204,-0.0364989,-0.0339868,-0.0314024,-0.0287467,-0.0260221,-0.0232827,-0.0205513,-0.0178278,-0.0151377,-0.0125345,-0.01002,-0.0075986,-0.0053259,-0.0032184,-0.001276,0.0004243,0.0017691,0.0027573,0.0033358,0.0031094,0.0019977,0.0000006,-9,0,-0.6287
0.0000001,0.0037515,0.0075306,0.0113374,0.0151793,0.0190935,0.0230848,0.0271528,0.0312509,0.0353476,0.0394428,0.0435251,0.0475555,0.051531,0.0554503,0.0592735,0.0629819,0.0665755,0.0700381,0.0733313,0.0764534,0.0794028,0.0821556,0.0847038,0.0870474,0.0891566,0.0909819,0.0925224,0.0937771,0.0947371,0.0954002,0.0957664,0.0957553,0.0952748,0.0943249,0.0929477,0.0913801,0.089659,0.0877824,0.0853157,0.081925,0.0776104,0.0726311,0.0679772,0.0637456,0.0598883,0.0543348,0.045982,0.0348297,0.0215865,0.0081435,-0.0053964,-0.018877,-0.0294224,-0.0359553,-0.0384755,-0.0387931,-0.0403046,-0.0430886,-0.0469693,-0.0501494,-0.0521579,-0.0529951,-0.0532283,-0.0535964,-0.0541027,-0.0546796,-0.0548938,-0.0546678,-0.0540018,-0.05304,-0.0519086,-0.0506075,-0.0491305,-0.0474506,-0.0455646,-0.0434736,-0.0412453,-0.0389204,-0.0364989,-0.0339868,-0.0314024,-0.0287467,-0.0260221,-0.0232827,-0.0205513,-0.0178278,-0.0151377,-0.0125345,-0.01002,-0.0075986,-0.0053259,-0.0032184,-0.001276,0.0004243,0.0017691,0.0027573,0.0033358,0.0031094,0.0019977,0.0000006,-9,1,0.06501
0,0.0008843,0.0021553,0.0038132,0.0058203,0.0079928,0.010306,0.0127594,0.0153018,0.0178985,0.0205496,0.02324,0.0259192,0.028583,0.0312305,0.0338353,0.0363849,0.0388792,0.0413048,0.04363,0.0458534,0.0479736,0.0499707,0.0518378,0.0535751,0.0551557,0.0565354,0.0577133,0.0586847,0.0594082,0.0598741,0.0600826,0.0599981,0.0595802,0.0588289,0.057799,0.0567977,0.0558726,0.0550214,0.0536824,0.0514238,0.0482457,0.0445135,0.0416226,0.0397093,0.0387145,0.0360813,0.0304473,0.0218123,0.0109632,0,-0.0109632,-0.0218123,-0.0304473,-0.0360813,-0.0387145,-0.0397093,-0.0416226,-0.0445135,-0.0482457,-0.0514238,-0.0536824,-0.0550214,-0.0558726,-0.0567977,-0.057799,-0.0588289,-0.0595802,-0.0599981,-0.0600826,-0.0598741,-0.0594082,-0.0586847,-0.0577133,-0.0565354,-0.0551557,-0.0535751,-0.0518378,-0.0499707,-0.0479736,-0.0458534,-0.04363,-0.0413048,-0.0388792,-0.0363849,-0.0338353,-0.0312305,-0.028583,-0.0259192,-0.02324,-0.0205496,-0.0178985,-0.0153018,-0.0127594,-0.010306,-0.0079928,-0.0058203,-0.0038132,-0.0021553,-0.0008843,0,-9,0,-0.8093
0,0.0008843,0.0021553,0.0038132,0.0058203,0.0079928,0.010306,0.0127594,0.0153018,0.0178985,0.0205496,0.02324,0.0259192,0.028583,0.0312305,0.0338353,0.0363849,0.0388792,0.0413048,0.04363,0.0458534,0.0479736,0.0499707,0.0518378,0.0535751,0.0551557,0.0565354,0.0577133,0.0586847,0.0594082,0.0598741,0.0600826,0.0599981,0.0595802,0.0588289,0.057799,0.0567977,0.0558726,0.0550214,0.0536824,0.0514238,0.0482457,0.0445135,0.0416226,0.0397093,0.0387145,0.0360813,0.0304473,0.0218123,0.0109632,0,-0.0109632,-0.0218123,-0.0304473,-0.0360813,-0.0387145,-0.0397093,-0.0416226,-0.0445135,-0.0482457,-0.0514238,-0.0536824,-0.0550214,-0.0558726,-0.0567977,-0.057799,-0.0588289,-0.0595802,-0.0599981,-0.0600826,-0.0598741,-0.0594082,-0.0586847,-0.0577133,-0.0565354,-0.0551557,-0.0535751,-0.0518378,-0.0499707,-0.0479736,-0.0458534,-0.04363,-0.0413048,-0.0388792,-0.0363849,-0.0338353,-0.0312305,-0.028583,-0.0259192,-0.02324,-0.0205496,-0.0178985,-0.0153018,-0.0127594,-0.010306,-0.0079928,-0.0058203,-0.0038132,-0.0021553,-0.0008843,0,-9,1,0.06602
0.0002501,0.0027432,0.0052378,0.0077339,0.0102309,0.0127258,0.0152181,0.0177078,0.0201989,0.0226937,0.0251924,0.0276904,0.0301719,0.0326359,0.0350812,0.0374771,0.0398091,0.0420771,0.0442675,0.0463479,0.0483169,0.0501739,0.0519101,0.0535226,0.0550113,0.0563468,0.0574803,0.058411,0.059138,0.059654,0.0599573,0.0600478,0.0598729,0.0593723,0.0585459,0.0574503,0.0564034,0.0554544,0.0546009,0.053272,0.0510288,0.0478716,0.0441638,0.0412938,0.0393974,0.0384158,0.0358078,0.0302192,0.02165,0.0108817,0,-0.0108817,-0.02165,-0.0302192,-0.0358078,-0.0384158,-0.0393974,-0.0412938,-0.0441638,-0.0478716,-0.0510288,-0.053272,-0.0546009,-0.0554544,-0.0564034,-0.0574503,-0.0585459,-0.0593723,-0.0598729,-0.0600478,-0.0599573,-0.059654,-0.059138,-0.058411,-0.0574803,-0.0563468,-0.0550113,-0.0535226,-0.0519101,-0.0501739,-0.0483169,-0.0463479,-0.0442675,-0.0420771,-0.0398091,-0.0374771,-0.0350812,-0.0326359,-0.0301719,-0.0276904,-0.0251924,-0.0226937,-0.0201989,-0.0177078,-0.0152181,-0.0127258,-0.0102309,-0.0077339,-0.0052378,-0.0027432,-0.0002501,-9,0,-0.7976
0.0002501,0.0027432,0.0052378,0.0077339,0.0102309,0.0127258,0.0152181,0.0177078,0.0201989,0.0226937,0.0251924,0.0276904,0.0301719,0.0326359,0.0350812,0.0374771,0.0398091,0.0420771,0.0442675,0.0463479,0.0483169,0.0501739,0.0519101,0.0535226,0.0550113,0.0563468,0.0574803,0.058411,0.059138,0.059654,0.0599573,0.0600478,0.0598729,0.0593723,0.0585459,0.0574503,0.0564034,0.0554544,0.0546009,0.053272,0.0510288,0.0478716,0.0441638,0.0412938,0.0393974,0.0384158,0.0358078,0.0302192,0.02165,0.0108817,0,-0.0108817,-0.02165,-0.0302192,-0.0358078,-0.0384158,-0.0393974,-0.0412938,-0.0441638,-0.0478716,-0.0510288,-0.053272,-0.0546009,-0.0554544,-0.0564034,-0.0574503,-0.0585459,-0.0593723,-0.0598729,-0.0600478,-0.0599573,-0.059654,-0.059138,-0.058411,-0.0574803,-0.0563468,-0.0550113,-0.0535226,-0.0519101,-0.0501739,-0.0483169,-0.0463479,-0.0442675,-0.0420771,-0.0398091,-0.0374771,-0.0350812,-0.0326359,-0.0301719,-0.0276904,-0.0251924,-0.0226937,-0.0201989,-0.0177078,-0.0152181,-0.0127258,-0.0102309,-0.0077339,-0.0052378,-0.0027432,-0.0002501,-9,1,0.06753
0,0.0010663,0.0026092,0.0046287,0.0070792,0.0097367,0.0125709,0.0155814,0.0187076,0.0219084,0.0251837,0.0285155,0.0318429,0.0351608,0.0384682,0.041729,0.0449264,0.0480602,0.0511144,0.0540508,0.0568676,0.0595628,0.0621058,0.0644864,0.0667047,0.0687296,0.0705098,0.0720444,0.0733248,0.0742753,0.0748783,0.075134,0.0750135,0.0744842,0.0735461,0.0722588,0.0709577,0.0696947,0.0684674,0.0666698,0.0638365,0.0599676,0.0554475,0.051745,0.0490037,0.0471594,0.0434387,0.0363639,0.025935,0.0130313,0,-0.0130313,-0.025935,-0.0363639,-0.0434387,-0.0471594,-0.0490037,-0.051745,-0.0554475,-0.0599676,-0.0638365,-0.0666698,-0.0684674,-0.0696947,-0.0709577,-0.0722588,-0.0735461,-0.0744842,-0.0750135,-0.075134,-0.0748783,-0.0742753,-0.0733248,-0.0720444,-0.0705098,-0.0687296,-0.0667047,-0.0644864,-0.0621058,-0.0595628,-0.0568676,-0.0540508,-0.0511144,-0.0480602,-0.0449264,-0.041729,-0.0384682,-0.0351608,-0.0318429,-0.0285155,-0.0251837,-0.0219084,-0.0187076,-0.0155814,-0.0125709,-0.0097367,-0.0070792,-0.0046287,-0.0026092,-0.0010663,0,-9,0,-0.8746
0,0.0010663,0.0026092,0.0046287,0.0070792,0.0097367,0.0125709,0.0155814,0.0187076,0.0219084,0.0251837,0.0285155,0.0318429,0.0351608,0.0384682,0.041729,0.0449264,0.0480602,0.0511144,0.0540508,0.0568676,0.0595628,0.0621058,0.0644864,0.0667047,0.0687296,0.0705098,0.0720444,0.0733248,0.0742753,0.0748783,0.075134,0.0750135,0.0744842,0.0735461,0.0722588,0.0709577,0.0696947,0.0684674,0.0666698,0.0638365,0.0599676,0.0554475,0.051745,0.0490037,0.0471594,0.0434387,0.0363639,0.025935,0.0130313,0,-0.0130313,-0.025935,-0.0363639,-0.0434387,-0.0471594,-0.0490037,-0.051745,-0.0554475,-0.0599676,-0.0638365,-0.0666698,-0.0684674,-0.0696947,-0.0709577,-0.0722588,-0.0735461,-0.0744842,-0.0750135,-0.075134,-0.0748783,-0.0742753,-0.0733248,-0.0720444,-0.0705098,-0.0687296,-0.0667047,-0.0644864,-0.0621058,-0.0595628,-0.0568676,-0.0540508,-0.0511144,-0.0480602,-0.0449264,-0.041729,-0.0384682,-0.0351608,-0.0318429,-0.0285155,-0.0251837,-0.0219084,-0.0187076,-0.0155814,-0.0125709,-0.0097367,-0.0070792,-0.0046287,-0.0026092,-0.0010663,0,-9,1,0.04502
0.00032,0.0034038,0.0064883,0.0095734,0.012659,0.0157435,0.0188269,0.021909,0.0249924,0.0280786,0.0311675,0.0342566,0.0373366,0.0404068,0.0434657,0.0464685,0.0493938,0.0522418,0.0549959,0.0576168,0.0601028,0.062453,0.0646547,0.0667035,0.0685993,0.0703048,0.0717573,0.072956,0.0738984,0.0745636,0.074947,0.0750484,0.0748121,0.0741743,0.0731349,0.0717572,0.0703964,0.0691076,0.0678883,0.0661141,0.0633056,0.0594628,0.0549712,0.0513024,0.0486004,0.0468012,0.0431344,0.0361239,0.0257697,0.0129485,0,-0.0129485,-0.0257697,-0.0361239,-0.0431344,-0.0468012,-0.0486004,-0.0513024,-0.0549712,-0.0594628,-0.0633056,-0.0661141,-0.0678883,-0.0691076,-0.0703964,-0.0717572,-0.0731349,-0.0741743,-0.0748121,-0.0750484,-0.074947,-0.0745636,-0.0738984,-0.072956,-0.0717573,-0.0703048,-0.0685993,-0.0667035,-0.0646547,-0.062453,-0.0601028,-0.0576168,-0.0549959,-0.0522418,-0.0493938,-0.0464685,-0.0434657,-0.0404068,-0.0373366,-0.0342566,-0.0311675,-0.0280786,-0.0249924,-0.021909,-0.0188269,-0.0157435,-0.012659,-0.0095734,-0.0064883,-0.0034038,-0.00032,-9,0,-0.8868
